label,question
3,한자리수는 오바아님…? 수강신청 성공 외않되…?
3,한국사회의 이해 오늘 수업 공지 아시는분..?
3,한국사회의 이해 오늘 12시 수업 줌링크 아직 안뜬거 맞죠 여러분?
3,학생증 동의를 금욜에 해서 체크카드 학생증이 발급 이 안되는데 어떻게 해야할까요?
3,학년에공백있는거는 몇학년 상관없이 수강신청 할 수 있는 거 맞나요??1학년이 들어도 무리 없을까요??
3,학교에 전화해서 빌넣 가능할까요???
3,학교 외관보고 실망한 사람 나뿐이야...?ㅠㅠㅠ내 로망은 어디....
3,학고반수하는분 출결은 하나요?
3,학고반수하는분 있나요? 쪽지부탁드려요
3,하루에 4과목 에바인가요??
3,필수로 들어야 하는 거랑 영교를 수강신청 했는데도학점이 나으면 뭘 들어야 하나요?
3,피시방 영업 24시간 하는데 있나 요즘?
3,피시방 갔다가 다시 집 와서 수신 도전중인데 자꾸 로그인 정보가 남아있대
3,통일한국의 이해 ㅎㄱㅎ교수님 수업 들어보신 선배님들 계신가요? 강의평이 1개 밖에 없네요ㅠ
3,코드칠 때 소문자로 쳐요?
3,컴알못인데 이 정도 스펙이면 어떤가요?공대입니다.
3,캠퍼스룩 다들 어떻게 준비했어...? 슬슬 뭐입고 다닐지 걱정되넹 (갠적으로 생각해 놓은 룩 있으면 댓글로 ㄱㄱ / 남녀 상관없음)
3,ㅋㅂ교수님 이번수업 출석인증해야되는거 있나? 수업 때 출석도 안부르셨잖아
3,ㅋㅂ 교수님거 듣고있는애들아ppt가지고 소회의실끼리 질문하고 대답하라는거 맞지?
3,청년희망적금..? 그거 소득 없어도 가입댐?
3,창의 설계 입문이 산공과 필수였음?근데 왜 나는 몰랐지 보통 전공과목은 반드시듣는게 상식인가요
3,창사 신청성공한 공대생 새내기?
3,진짜 궁금한게 학생수보다 정원을 적게 만드는 이유가 뭘까?
3,진단평가 79.8이였는데 보충반이네.... 다들 진단평가를 잘 본건가?아님 대충 본 내 수능성적이 문젠가?
3,진단평가 59.3인가 나왔는데 보충반이네….. 다들 보충반 많이 가셨나요?
3,지금 일신관에 있는분 ?
3,지금 일산관 들어가신 분 계시면 기숙사 내부 사진 좀 올려주실 수 있나요....? 너무 궁금해서....염치 불구하고 부탁 좀 드릴게요....ㅠㅠㅜ
3,지금 영교 하나도 신청 못했는데 여석 나는곳이 없네요ㅠㅜㅜ어카죠?...
3,지금 기숙사 얘기하는 사람들은 다 1차 신청인거지?
3,중국어2 노베가 듣기엔 어떤 것 같아?
3,중국어1 신청한사람들 다 중국어 좀 해? 하아 뺄까말까
3,중국어 3 3학년껀데 괜찮냐..?
3,줌 할때 머리 감아야겟지?
3,주거환경계획론? 신청한사람
3,조슈아교수님 강의 지금 아무 소리도 안들리는거 맞아?
3,조슈아 교수님 수업 그냥 디코 사운드 참여 들어가면 되는거지..?
3,조셉볼 교수님 수업 끝난 거 맞지??
3,제 친구가 경영인데 수강신청 망해서 12학점이라는데 도와주실 경영학우분 계신가요?
3,정정으로 잡은 수업 오늘이면 메일 보내야겠지???
3,전필 2개 빌넣 성공했었는데 영교 하나 줍줍 성공해서 전필 하나 빌넣한거 취소하고 싶은데.. 교학팀에 메일 보내둔 거 아직 답장 없는데 이거 좀이따 취소한다고 전화해두면 되겠지?
3,전필 2개 교필 2개 영교 2개 괜찮나요?자동수강신청이 민트 노랑 주황이라 짜기가 애매해요
3,전자과 취업잘되나요??
3,전자과 주말 아침 알바하면서 공부할 수 있을까요?
3,전자과 시간표 언제나옴??
3,전자 오티 지각한사람 어떡하죠 ?? 문앞인데
3,전자 ot 재밌었나요? 저 못갔는데 ㅠㅠ
3,전과 하기 전에 미리 들었던 타 학과 전필과목나중에 전과하고 나서 전필 들은걸로 인정되나요?
3,전공 놓쳤는데 어카냐?
3,저거 진짜 영어로 수업하는건가요 ??? 권장 이수에 기업가 정신과 경영이랑 r프로그래밍 있는데 둘중에 하나만 듣게 되는건가요 …
3,저 수원에서 3시간반에서 4시간 정도 거리에 사는데 일신관 갈 슈 있나여?
3,잘 짠 시간표라는게 어떤건가요?? 예를들면 금공강??
3,자취방에 와이파이 공유기 설치해본사람???
3,자동인데ㅁㅌㅊ?
3,자동신청 시간표 뜬 과가 있고 안뜬 과가 있는거임 아니면 내가 못찾는거임?
3,자동수강신청으로만 19학점 채워졌는데 정상인가요?
3,자동수강신청으로만 19학점 나온사람 있어?
3,자동수강신청된거12시에 끝나는 과목이랑 12시에 시작하는 과목이 같은날 붙어있는데 관도 다른데 이거 수업 안늦고 갈수있는거야??
3,자동수강신청된 과목끼리 연강인데 지각처리 되나요?컴프실 과목이 10시 반에서 12시까지라고 시간으로 명시되어있는데 영어2가 C(12시 시작)입니다.두 과목을 듣는 위치가 너무 멀리 떨어져 있어서 뛴다고 해결될 것 같아보이지 않는데요.강제로 짜여진 시간표인데 늦게 왔다고 혼나나요?
3,자동수강신청된 결과가전공수업이랑 시간이 겹치는데 이럴수도있음??
3,자동수강신청결과 나왔는데 이거 별로인 거임
3,자동수강신청 된 사람들은 28일날 교양이나 아주 인성 수강신청하는건가요?
3,자동 포함 교필 5개에 전선 1개면 괜찮은 거임...? 어쩌다 이래 됐지
3,자동 수강신청 완료되었다고 공지 왔는데 나 아직 다 안 되어있는데.. 나만 그러냐?
3,자기주도진로탐색? 0학점인데 신청은 해야된다길래 찾는데 어떻게 신청하는거임..? 못 찾겠음..
3,일신관 9층 4인실이신분….?
3,일신 8090_ 짝수 호실인 분 있나요?
3,일신 8042짝수 있나요?
3,일선과목 1학점 짜리까지 꽉꽉 채워서 19학점 챙겨야 돼?
3,일본어 2... 아예 몰라서 급하게 히라가나 가타카나 외우는 중인데 이맞? ㅠㅠ
3,이제 남은거 아무것도 없죠?
3,이재원 교수님 글쓰기 강의 1시 반부터 줌 맞지??
3,이산수학 수강신청 첨부터 여석 없었음?단톡방에서 누가 그런 얘기하던데졸업생들 급한 사람 교수님이 먼저 넣어서 여석이 첨부터 없었다는 말이 있는데 진짜임?
3,이산수학 강의는 지금 신청이 안되는 건가요 아니면 시간이 원래 안 보이는 게 정상인가요?수업 계획서엔 나와있는데 시간을 알수가 없어서 물어봅니다
3,이비즈 친구들아 이번학기 몇학점 들어?난 자동에다가 전필1 영교1 해서 17학점!
3,이비즈 입학식 어땠음??사정이 있어서 못 들어감…ㅜ
3,이비즈 새낵이 11학점 ㄱㅊ아요..? 안잡혀요
3,이렇게좃되면 계절학기 들어야됨?
3,이렇게 뜨는건 어떡해야해? 이제 수업 시작한거야!
3,이러면 화요일날 뭐하세요 보통…? 그리고 저녁알바 평일 이틀해야하는데 요일 추천좀요..ㅜㅠ
3,이러면 큰일나나요?
3,이거 오늘 3시에 들어가면 된다는거죠?
3,이거 많이 망한거냐? 자동신청이 어떻게 이럴수가
3,이거 기숙사 붙은거 맞죠...? 3월 1일 공휴일이여도 바로 입사할수 있나요?
3,이 창 맞는거임..? 원래 이렇게 아무것도 안뜸??
3,의도한대로는 못했는데 이것저것 건져서 16학점 간신히 잡았는데 ㄱㅊ?
3,의대생중에 교양 다 놓쳐서 타과 전공 신청한사람??
3,의대/간호대여도 강남쪽 살면 일신관 될 가능성 제로인가요? 신청도 여기밖에 못하게 해놨던데
3,의대 중에 영교 잡은 사람???
3,의대 수신은 요람에 나온 검은색 점대로 하면 되나요?
3,음? 수학진단고사 23점받았는데수업 2개네
3,윤추 인기 많음? 나 그거 듣다가 돌아버릴뻔 했는데
3,용지관 230X 있나요?
3,요번 학기 영교 안 들으면 죽음?
3,왜 이렇게 교양 재밌어 보이는 강의가 없지…?
3,왜 시간표가 이렇게 뜨죠?
3,와.. 전선 1학년 과목 실패해서 3학년 과목 듣는데.. 너무 어려운데…?
3,오티 머입고 가야되나요….???
3,오늘 전자 ot 재미있었나요?? 가고싶은데 못가서..
3,오늘 일찍 잠들었다가 지금 일어나보니 단톡에서 공구 투표했었네… 나도 하고 싶은데 내일 따로 말씀드려도 되겠지??
3,오늘 다 캠 키라고 하셨어?
3,오늘 긱사 들어왔는데 다들 친구 있어? 혼자야? 낼 혼밥해야 될거 같은데 혼밥족 많을까?
3,오늘 글쓰기수업 들은사람..늦잠자서…못 들어갔는데 오늘 뭐했나요?ㅠ
3,오늘 1교시 영어2 ㅇㄴㄹ교수님 교재 사는거 말고 다른 공지사항 있었어..? 과제라던지 듣기파일 뭐라하시던데..
3,오늘 1-5시 오티인데 수강신청 3시에 열리면 오티 못 가는거지???
3,오늘 11시 물리학 실험 1 수업 없는건가..? 없는거 맞겠지
3,예상 시간푠데 ㅁㅌㅊ?
3,영전문 ㅍㄹ 교수님 거 빌넣 성공한 사람 있어??
3,영역별 교양은 꼭 우리과가 속한 범주 이외것을 신청해야 학점인정되나요? 갑자기쎄한데...
3,영어영문학과는 1학년 1학기에 전공필수 과목 들을 필요 없는 건가요...? 그럼 자동수강학점 뺀 12학점을 문과 사/전선과목 중 하나/컴퓨팅 사고/영역별 교양과목 중 하나이케 해서 채움 될까요...? ㅠㅠㅠㅠㅠ제발 알려주실 분
3,영어2 이진교수님출첵이나 과제 어떻게 하는지 말씀하신 거 있어?늦게 들어감ㅠ
3,영어2 ㅇㅎㅈ 교수님 줌 아직 안열림??
3,영어2 ㄱㅎㅈ 교수님 줌 주소 없는거야??
3,영어1 필립 교수님 출석 어떻게 하신다고 했나요?
3,영어1 ㅈㅅㅇ 교수님 책 이거 맞나요?
3,영어1 니콜라스 교수님 녹강 맞지?녹강 아직 안올려주신거 맞지?
3,영어 ㅂㄹㄷ 교수님 수업 시작 함???
3,영문관데 이렇게 들으면 문제 없으려나 ??
3,영문과 신입생분들 중에서 유선무 교수님 영미문화의 이해 잡으신 분 계신가요?신청하려고 했더니 수강대상학년이 아니라고 떠서요ㅠㅠ
3,영문과 선배 계신가요..??
3,영문 22중에 전필 들을 예정인 사람 있어??
3,영국시 1학년이 듣기에 많이 어려운가요??
3,영교랑 기최과목 중에서 뭘 먼저 수강신청하는 게 좋을까요?
3,영교 하나도 뮷 잡고 이상한거 잡았는데 어떡함?
3,영교 못하면 주워서라도 들어야 함?
3,영교 다들 뭐들을거야?
3,영교 놓쳐서 16학점인데 수강정정기간에 실패하면 계절학기 꼭 들어야할까요?3
3,영교 12자리 일케 남은건 첫번째로 안하면 짤리겠지?
3,에타 시간표에 왜 화학2가 없지??..
3,어떻게 어떻게 17은 채웠는데 영 아닌 것 같아서 바꾸려고 하면 망하겠지?
3,어떰? 많이 망한거임?
3,얘얘드랑 나 사과대인데 프랑스어어휘와구문연습 얼떨결에 신청햇어.. 이거 들어도 되는거냐??? 영교랑 바꿀사람 없냐???? 나 영교 하나도못잡음
3,얘들아 화학실험 물리학실험 대면이래?? 난공지가앙나왔어
3,얘들아 1학년은 2
3,얘들아 11학점 없어?나 어떡하냐
3,약학과 수강신청 자동산청 엄청 많던데그런건 가만히 두고 있어도 월욜에 되는건가요?
3,야구 동아리 금요일 수업때메 연습 참여 못 하면 그냥 안하는게 나은가?
3,애초에 예비신청이 정원보다 많은 강의가 많은데 이거 1학년들은 걍 못하는거임?
3,애들아 학교에 전화해서 징징대볼 사람?정원 늘려달라고 같이 해보자ㅠ
3,알바하는사람 평일 몇회 하세요?
3,알바랑 동아리 두개 같이하는거 가능해용?
3,알바+학생회+18학점+동아리+토익공부괜찮겠지..?
3,안녕하세요 아주대 생명과학과 신입생인데요 시간표가 아예 다 짜져서 나왔는데 그럼 수강신청때는 아무것도 안해도 되는건가요?
3,아직도 12학점인 사람이 있다? 그게 나.. 대체 어떻게 줍는거임;;
3,아주희망 자동신청아니고 따로 내가 신청하는 거인줄 알았는데 오늘 보니까 자동처럼 시간표가 나와있는데 몬 경우야???
3,아주희망 어떻게 들어가요?
3,아주희망 B005는 왜 날짜랑 시간이 없지???
3,아주인성은 1학년1학기에 열리는 학과도 있고 안열리는 학과도 있는건가요?
3,아주떼로 들어갈 생각인데 활동 활발한가요?
3,아주떼로 고인물들만 있어요? 1달한 개초본데 가능?
3,아주대가 국민대나 인하대보다 입결이 높길레 온건데 나만 그런 거였음? (공대임)
3,아주대 최저학점 최고학점 몇임?
3,아주대 주변 헬스장 어디가 좋나요?? 가격대비
3,"아주대 22학번 크리스찬분들을 위한 오픈채팅방입니다.본 채팅방은 수원지역대학교 연합기독동아리, champus 에서 주관하고 있습니다.#성균관대 #경기대 #아주대 #수원여대 #동남보건대 #성결대 등오픈채팅방 입니다기숙사에 들어와 청년들 많은 건강한 교회를 찾고 있나요?혼자 신앙생활은 어렵고"
3,아주bb에 아직 공지 안올라온 과목들이 많은데 이게 맞나요...?
3,아이패드 프로는 필요없고 에어 사려하는데 몇세대 사야해요?? 간호라 그냥 pdf랑 ppt파일만 잘 열리고 유튜브나 넷플보는 용으로 사용할건데
3,아이패드 종이질감필름 다들 뭐 쓰시나요..? 추천해주시면 감사합니다!!
3,아니 학생증 왜자꾸 반송됨?ㅋ
3,아니 우리나라 대학 방식 바꿔야하는 거 아님? 내 돈 내고 내가 듣고 싶은 수업을 못듣다니ㅋㅋㅋㅋㅋㅋ 차라리 학점 1개씩 돈 받던가
3,아니 아주인성 안들어가지는데 어카지??
3,아니 수업중인데 교재도 없는데 교수님 혼자 수업하림..이거 나중에 어케 공부함?
3,아니 교양만 3개듣는데 나 괜찮아??
3,아 영어로 풀강의 넘무 고통스러워 니네 나 말고 다 알아듣고 있는거야...?
3,아 내일 수강신청인데카라바오컵 존나 재밌네살아있는 흑우들 있냐?
3,ㅇㄴ 자동신청 이거 맞음?
3,씨이발 하나밖에 못잡았다 14학점 괜찮은거냐?
3,심리학과 다들 시간표 어케짰어교양 뭐들어?
3,신입생은 여석 확인 안되나요?어디서 하는지 알려주심 감사하겠슴다메뉴얼에서 못찾겠네요..ㅠ
3,신입생들 다들 기숙사 룸메 들어옴?? 며칠이 지나도 들어오지 않는구나..
3,신입생 수강신청은 28일이잖어 그럼 지금 뜨는 정원초과는 신청기간이 아니어서겠지? ??? 그랬으면 좋겠다 . ..
